@,B,D,$,F,&,G,I,L,M,N,O,Q,U,V,Y,~,
DE0005424519,0.00|0.00|0.00,2.15.13,94.00,EUR,2,1.000000,44.298,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE            D,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2.122000,94.00,2.19.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,2.18.13,100.00,EUR,2,1.000000,158.228,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF  K,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.632000,100.00,2.20.13,Deka-ConvergenceAktien TF,940542,
DE0008474503,,2.22.13,,EUR,2,1.000000,74.059,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.101000,7.48,2.22.13,DekaFonds CF,847450,
DE0008474511,,2.22.13,,EUR,2,1.000000,51.493,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.154000,7.93,2.22.13,AriDeka CF,847451,
DE0009771824,,2.22.13,,EUR,2,1.000000,64.583,,Ertrag/Zinsen 00,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.024000,1.55,2.22.13,Deka-VarioInvest TF,977182,
DE0009771824,,2.22.13,,EUR,2,1.000000,64.583,,Ertrag/Zinsen 01,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.015000,0.97,2.22.13,Deka-VarioInvest TF,977182,
DE0008474511,0.00|0.00|0.00,2.26.13,673.74,EUR,2,1.000000,52.030,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE0008474511 00 ARIDEKA   CF                 V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,12.949000,673.74,2.27.13,AriDeka CF,847451,
DE000DK1CJH2,0.00|0.00|0.00,3.1.13,180.00,EUR,2,1.000000,109.422,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.645000,180.00,3.5.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,3.8.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,3.12.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,3.14.13,40.00,EUR,2,1.000000,80.808,|[Privatgiro],LOHN/GEHALT 00006802/201303  *,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.495000,40.00,3.18.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,3.15.13,94.00,EUR,2,1.000000,46.397,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2.026000,94.00,3.19.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,3.18.13,100.00,EUR,2,1.000000,157.978,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.633000,100.00,3.20.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,0.00|0.00|0.00,4.2.13,180.00,EUR,2,1.000000,109.689,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF        V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.641000,180.00,4.4.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,4.8.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,4.10.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,4.12.13,40.00,EUR,2,1.000000,76.190,|[Privatgiro],LOHN/GEHALT 00006802/201304,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.525000,40.00,4.16.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,4.15.13,94.00,EUR,2,1.000000,46.305,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2.030000,94.00,4.17.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,4.18.13,100.00,EUR,2,1.000000,150.150,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.666000,100.00,4.22.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,0.00|0.00|0.00,5.2.13,180.00,EUR,2,1.000000,110.769,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF        V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.625000,180.00,5.6.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,5.8.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,5.13.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,5.14.13,40.00,EUR,2,1.000000,83.160,|[Privatgiro],LOHN/GEHALT 00006802/201305,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.481000,40.00,5.16.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,5.16.13,94.00,EUR,2,1.000000,48.907,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.922000,94.00,5.17.13,Deka-BR 100,542451,
DE0005424519,,5.17.13,,EUR,2,1.000000,48.991,,Zulagenzahlung 2012,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3.062000,150.01,5.17.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,5.22.13,100.00,EUR,2,1.000000,159.744,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.626000,100.00,5.23.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,0.00|0.00|0.00,6.4.13,180.00,EUR,2,1.000000,110.633,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.627000,180.00,6.5.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,6.10.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF   K,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,6.12.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,6.13.13,40.00,EUR,2,1.000000,80.808,|[Privatgiro],LOHN/GEHALT 00006802/201306,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.495000,40.00,6.17.13,DekaFonds CF,847450,
DE0009771824,0.00|0.00|0.00,6.14.13,200.00,EUR,2,1.000000,65.854,|[Privatgiro],119091767 DE0009771824 00 DEKA-LIQUIDITAET EURO TF   K,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,3.037000,200.00,6.17.13,Deka-VarioInvest TF,977182,
DE0005424519,0.00|0.00|0.00,6.18.13,94.00,EUR,2,1.000000,46.305,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2.030000,94.00,6.19.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,6.18.13,100.00,EUR,2,1.000000,144.509,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF  K,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.692000,100.00,6.20.13,Deka-ConvergenceAktien TF,940542,
DE0005424519,,7.1.13,,EUR,2,1.000000,45.210,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.906000,40.96,7.1.13,Deka-BR 100,542451,
DE000DK1CJH2,0.00|0.00|0.00,7.2.13,180.00,EUR,2,1.000000,109.356,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.646000,180.00,7.3.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,7.8.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF   K,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,7.10.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,7.12.13,40.00,EUR,2,1.000000,81.800,|[Privatgiro],LOHN/GEHALT 00006802/201307,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.489000,40.00,7.16.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,7.15.13,94.00,EUR,2,1.000000,47.935,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.961000,94.00,7.17.13,Deka-BR 100,542451,
DE0009771824,0.00|0.00|0.00,7.17.13,110.00,EUR,2,1.000000,65.829,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.671000,110.00,7.18.13,Deka-VarioInvest TF,977182,
LU0133666759,0.00|0.00|0.00,7.18.13,100.00,EUR,2,1.000000,147.275,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.679000,100.00,7.22.13,Deka-ConvergenceAktien TF,940542,
LU0133666759,0.00|0.00|0.00,7.23.13,600.00,EUR,2,1.000000,147.565,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,4.066000,600.00,7.24.13,Deka-ConvergenceAktien TF,940542,
DE0009771824,0.00|0.00|0.00,7.23.13,401.69,EUR,2,1.000000,65.840,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE0009771824 00 DEKA-LIQUIDITAET EURO TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6.101000,401.69,7.24.13,Deka-VarioInvest TF,977182,
LU0264761353,0.00|0.00|0.00,7.24.13,"1,512.15",EUR,2,1.000000,103.310,Kursgewinne:Realisierte Gewinne|[DekaBank Depot],TAUSCH/VERKAUF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,14.637000,"1,512.15",7.24.13,Deka-Best of Garant 10/2013,DK0A2M,
LU0264761353,0.00|0.00|0.00,7.24.13,"1,512.15",EUR,2,1.000000,103.310,Kursgewinne:Realisierte Gewinne|[DekaBank Depot],TAUSCH/VERKAUF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,14.637000,"1,512.15",7.24.13,Deka-Best of Garant 10/2013,DK0A2M,
LU0133666759,0.00|0.00|0.00,7.24.13,"1,512.15",EUR,2,1.000000,145.497,|[DekaBank Depot],TAUSCH/KAUF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,10.393000,"1,512.15",7.24.13,Deka-ConvergenceAktien TF,940542,
DE0009771824,0.00|0.00|0.00,7.24.13,"1,512.15",EUR,2,1.000000,65.840,|[DekaBank Depot],TAUSCH/KAUF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,22.967000,"1,512.15",7.24.13,Deka-VarioInvest TF,977182,
DE000DK1CJH2,0.00|0.00|0.00,8.1.13,180.00,EUR,2,1.000000,110.362,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.631000,180.00,8.5.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,8.8.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,8.12.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,8.14.13,40.00,EUR,2,1.000000,83.682,|[Privatgiro],LOHN/GEHALT 00006802/201308,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.478000,40.00,8.16.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,8.15.13,94.00,EUR,2,1.000000,48.057,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.956000,94.00,8.19.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,8.19.13,100.00,EUR,2,1.000000,142.045,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.704000,100.00,8.21.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,0.00|0.00|0.00,9.2.13,180.00,EUR,2,1.000000,109.957,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.637000,180.00,9.4.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,9.2.13,400.00,EUR,2,1.000000,65.865,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE0009771824 00 DEKA-LIQUIDITAET EURO TF   V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6.073000,400.00,9.3.13,Deka-VarioInvest TF,977182,
DE0009771824,0.00|0.00|0.00,9.9.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,9.11.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,9.12.13,40.00,EUR,2,1.000000,84.211,|[Privatgiro],LOHN/GEHALT 00006802/201309,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.475000,40.00,9.16.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,9.16.13,94.00,EUR,2,1.000000,48.404,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.942000,94.00,9.18.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,9.18.13,100.00,EUR,2,1.000000,149.925,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.667000,100.00,9.20.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,0.00|0.00|0.00,10.1.13,180.00,EUR,2,1.000000,110.497,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF        V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.629000,180.00,10.4.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,10.8.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,10.10.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,10.14.13,40.00,EUR,2,1.000000,86.768,|[Privatgiro],LOHN/GEHALT 00006802/201310,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.461000,40.00,10.16.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,10.15.13,94.00,EUR,2,1.000000,48.479,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.939000,94.00,10.17.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,10.18.13,100.00,EUR,2,1.000000,152.672,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.655000,100.00,10.22.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,0.00|0.00|0.00,11.1.13,180.00,EUR,2,1.000000,111.248,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF        V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.618000,180.00,11.5.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,11.8.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,11.12.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,11.14.13,40.00,EUR,2,1.000000,90.498,|[Privatgiro],LOHN/GEHALT 00006802/201311,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.442000,40.00,11.18.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,11.15.13,94.00,EUR,2,1.000000,50.402,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.865000,94.00,11.19.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,11.18.13,100.00,EUR,2,1.000000,150.830,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.663000,100.00,11.20.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,0.00|0.00|0.00,12.2.13,180.00,EUR,2,1.000000,111.386,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.616000,180.00,12.4.13,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,12.3.13,600.00,EUR,2,1.000000,65.869,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE0009771824 00 DEKA-LIQUIDITAET EURO TF   V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,9.109000,600.00,12.5.13,Deka-VarioInvest TF,977182,
DE0009771824,0.00|0.00|0.00,12.9.13,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,12.11.13,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,12.12.13,40.00,EUR,2,1.000000,89.087,|[Privatgiro],Lohn/Gehalt 00006802/201312,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.449000,40.00,12.16.13,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,12.16.13,94.00,EUR,2,1.000000,48.629,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.933000,94.00,12.18.13,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,12.18.13,100.00,EUR,2,1.000000,141.844,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.705000,100.00,12.20.13,Deka-ConvergenceAktien TF,940542,
LU0133666759,,12.20.13,,EUR,2,1.000000,143.409,Kursgewinne:Realisierte Gewinne|,Verkauf wegen Tausch,WP-Entnahme,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.813000,260.00,12.20.13,Deka-ConvergenceAktien TF,940542,
DE000DK1CJH2,,12.20.13,,EUR,2,1.000000,111.254,,Kauf aus Tausch,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,2.337000,260.00,12.20.13,Deka-EuroRent 4y TF,DK1CJH,
DE000DK1CJH2,,1.2.14,,EUR,2,1.000000,108.462,,Ertrag/Zinsen,WP-Einlage,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.026000,2.82,1.2.14,Deka-EuroRent 4y TF,DK1CJH,
DE000DK1CJH2,0.00|0.00|0.00,1.3.14,180.00,EUR,2,1.000000,110.362,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE000DK1CJH2 00 DEKA-EURORENT 4Y TF VERKAUF,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.631000,180.00,1.6.14,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,1.6.14,436.98,EUR,2,1.000000,65.880,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF   V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,6.633000,436.98,1.7.14,Deka-VarioInvest TF,977182,
DE0009771824,0.00|0.00|0.00,1.9.14,42.00,EUR,2,1.000000,65.831,|[Privatgiro],119091767 DE0009771824 01 DEKA-LIQUIDITAET EURO TF   K,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.638000,42.00,1.10.14,Deka-VarioInvest TF,977182,
DE0008474503,0.00|0.00|0.00,1.14.14,40.00,EUR,2,1.000000,94.787,|[Privatgiro],Lohn/Gehalt 00006802/201401,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.422000,40.00,1.16.14,DekaFonds CF,847450,
DE0005424519,0.00|0.00|0.00,1.16.14,94.00,EUR,2,1.000000,51.059,|[Privatgiro],119091767 XF0009994050 15 DEKA-BONUSRENTE DEKA-BR 100,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.841000,94.00,1.17.14,Deka-BR 100,542451,
LU0133666759,0.00|0.00|0.00,1.21.14,100.00,EUR,2,1.000000,139.860,|[Privatgiro],119091767 LU0133666759 01 DEKA-CONVERGENCEAKTIEN TF KA,Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.715000,100.00,1.22.14,Deka-ConvergenceAktien TF,940542,
DE0009771824,0.00|0.00|0.00,1.23.14,512.95,EUR,2,1.000000,65.890,Kursgewinne:Realisierte Gewinne|[Privatgiro],119091767 DE0009771824 00 DEKA-LIQUIDITAET EURO TF   V,Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,7.785000,512.95,1.24.14,Deka-VarioInvest TF,977182,
DE000DK1CJH2,0.00|0.00|0.00,2.5.14,180.00,EUR,2,1.000000,111.043,Kursgewinne:Realisierte Gewinne|[Privatgiro],"Verkauf AT 03.02.2014 St 1,621   zu 111,040000 Deka -Eur",Verkauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,1.621000,180.00,2.5.14,Deka-EuroRent 4y TF,DK1CJH,
DE0009771824,0.00|0.00|0.00,2.12.14,42.00,EUR,2,1.000000,65.934,|[Privatgiro],"Kauf AT 10.02.2014 St 0,637  zu 65,900000 Deka-Liquidit",Kauf,0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00,0.637000,42.00,2.12.14,Deka-VarioInvest TF,977182,
